query_string,candidate_string,match
Community Blood Center of the Ozarks,Community Health Systems,0
Kansas Society of Anesthesiologists,Kansas City Southern,0
"Science,",Science Applications Intl.,0
"Black River Electric Cooperative, Inc.",Blackstone Group,0
First Federal Savings of Middletown,FirstEnergy,0
Louisiana Tech University,Louisiana Land & Exploration,0
First National Bank Waverly,First Data,0
Diamondback E&P LLC,Diamond Shamrock,0
Provident Savings Bank,Provident Cos Inc.,0
Columbus Regional Hospital,Columbia Energy Group,0
Florida Department of Economic Opportunity,Florida Progress,0
Community Organizing and Family Issues,Community Health Systems,0
Illinois Public Health Institute,Illinois Tool Works,0
"Alaska Marine Lines, Inc.",Alaska Air Group,0
Columbia River Steamship Operators Association,Columbia/HCA Healthcare,0
University of Texas-Pan American,Universal,0
First National Bank Graham,First Data,0
Texas Tenants' Union,Texas Instruments,0
The Bank Oldham County,Bank of New York Mellon Corp.,0
Standard Oil Company,Standard Pacific,0
Albert Einstein Medical Center,Alberto-Culver Co.,0
Health Dialog,Health Net,0
Global Organics,Global Partners,0
Farmers & Merchants Bank Miamisburg,Farmers Insurance Exchange,0
Florida Air Transport,Florida Progress,0
First National Bank in Marlow,First Data,0
Great Salt Lake Audubon,Great Lakes Chemical,0
New Hope Power Partnership,New York Life Insurance,0
Global Heritage Alliance,Global Partners,0
"Forest Resources Association, Inc.",Forest Laboratories,0
First National Bank of South Padre Island,First Data,0
Illinois Community College Board,Illinois Tool Works,0
Southwest Quay Soil and Water Conservation District,Southwest Airlines,0
Pharmacy,Pharmacia & Upjohn Inc.,0
First Class American Credit Union,First Interstate Bancorp,0
Northwest Missouri State University,Northwestern Mutual,0
First Resource Bank,First American Financial,0
Health Alliance,HealthSouth,0
Bangor International Airport,Brightpoint,0
Placer County,Placer Dome Inc.,0
Illinois Policy Institute,Illinois Tool Works,0
"Capital Electric Cooperative, Inc.",Capital Cities/ABC,0
HealthURL,HealthSouth,0
"New York Shipping Association, Inc.",New York Life Insurance,0
Louisiana Electric Utility Environmental Group,Louisiana-Pacific,0
"PharmaLink, Inc.",Pharmacia & Upjohn Inc.,0
Central Florida Offshore Anglers,Central & South West,0
Northrop Grumman Newport News,Northrop Grumman,1
Riverside Bank,Alexander & Alexander,0
Energy Conversion Systems,Energy Future Holdings,0
Central Soya,Central & South West,0
NGA,NVR,0
Northwest Technical Solutions,Northwest Airlines,0
"Affiliated Home Loans, Inc.",Affiliated Computer Services,0
Allegheny General Hospital,Allegheny Energy,0
Continental Airlines Flight Ops,Continental Airlines,1
New England Federal Credit Union,New England Electric Systems,0
Advanced Distributor Products,Advanced Micro Devices,0
Federal Home Loan Mortgage Corporation,Federal Paper Board Co.,0
"American Water Works Service Company, Inc.",American Water Works Company Inc,1
"Vanguard Pest Control Co., Inc.",Vanguard Health Systems,0
ALBERTSONS INC,Albertson's,1
Continental Airlines Engineering,Continental Airlines,1
CLX,CNF,0
Golden State Bulb Growers,Golden State Bancorp,0
AGS,AES,0
Southwest Fair Housing Council,Southwest Airlines,0
"Standard Candy Company, Inc.",Standard Pacific,0
Public Advocate of the United States,Public Storage,0
CNG,CNF,0
Alliance of Auto Manufacturers,Alliant Techsystems,0
Southwest California Legislative Council,Southwest Airlines,0
Applied Data Corporation,Applied Materials,0
First Choice Family Health,First Chicago NBD Corp.,0
Florida Chapter of The Wildlife Society,Florida Progress,0
Southwest Airlines Flight Operations,Southwest Airlines,1
"Illinois Marine Towing, Inc.",Illinois Tool Works,0
Florida Keys Marine Service,Florida Progress,0
Royal White Sheep Association,Royal Dutch Petroleum,0
Commerce Title Company,Commercial Metals,0
Campbell,Campbell Soup,0
res,AES,0
Southwest Airlines Federal Credit Union,Southwest Airlines,1
"Caliber Systems, Inc.",Caliber System,1
"Applied Computer Technologies, Inc.",Applied Micro Circuits Corp.,0
Community Pride Care Center,Community Health Systems,0
Frontier Airlines Inc.,Frontier Corp.,0
Northwest Disaster Search Dogs,Northwestern Mutual,0
Louisiana Land Bank,Louisiana Land & Exploration,
Travel Agents International,TravelCenters of America,0
Conference of Chief Justices,Conexant Systems,0
Golden State Water Company,Golden State Bancorp,0
Peoples Independent Bank,People's United Bank,0
Western Governor's Association,Western Gas Resources,0
Pinnacle Security,Pinnacle West Capital,0
Affinity Health System,Affiliated Computer Services,0
Cincinnati Union Bethel,Cincinnati Financial,0
"Advanced Mobility, Inc.",Advanced Micro Devices,0
"Owens Corning Foam Insulation, LLC",Owens Corning,1
HEALTH,Health Net,0
Community Health Clinic Ole,Community Health Systems,0
"General Information Services, Inc.",General Instrument,0
Summit Academy,Summit Bancorp,0
"Community Health Councils, Inc.",Community Health Systems,0
Pioneer Title Company,Pioneer Hi-Bred Int'l,0
Clear Choices Campaign,Clear Channel Communications,0
RPI,APL,0
Western Mining Alliance,Western & Southern Financial Group,0
Continental Airlines Systems Engineering,Continental Airlines,1
Pioneer Plastics Corporation,Pioneer Natural Resources,0
Mercantile Bank of Michigan,Mercantile Bancorp.,0
Massachusetts Nurses Association,Massachusetts Mutual Life Insurance,0
Continental Airlines Flight Operations,Continental Airlines,1
New York Building Congress,New York Life Insurance,0
Affiliated Bank,Affiliated Computer Services,0
American Electric Power Physical Security,American Electric Power,0
First Choice Loan Services,First Chicago NBD Corp.,0
rol,Aon,0
Southern California Association of Governments Planning and Policy,Southern Pacific Rail,0
Texas Citrus Exchange,Texas Instruments,0
"Range Resources-Appalachia, LLC",Range Resources Corp.,1
Charleston County,Charles Schwab,0
Southwest Council of Mayors,Southwest Airlines,0
Florida Propane Gas Association,Florida Progress,0
Florida Association of School Nurses,Florida Progress,0
Union Hospital,Union Pacific Resources,0
Edison Chouest offshore,Edison International,0
"Associated Grocers of the South, Inc.",Associates First Capital,0
"Louisiana Rice Mill, LLC",Louisiana-Pacific,0
Massachusetts Nonprofit Network,Massachusetts Mutual Life Insurance,0
Health Sciences Center,HealthSouth,0
Citizens Union Bank,Citizens Financial Group,0
Florida Association of the Deaf,Florida Progress,0
Louisiana Office of Financial Institutions,Louisiana Land & Exploration,0
Pinnacle Senior Care,Pinnacle West Capital,0
"Continental Airlines, Inc. Flight Standards",Continental Airlines,1
Columbia Falls Chamber of Commerce,Columbia/HCA Healthcare,0
Western Upper Peninsula Michigan Works!,Western & Southern Financial Group,0
Continental Title,Continental Airlines,0
Transplace,Transocean Ltd,0
"Marshall & Banks, LLP",Marshall & Ilsley Corp.,0
LOUISIANA NURSING HOME ASSN,Louisiana Land & Exploration,0
New York University School of Medicine,New York Life Insurance,0
Western Farm Service,Western Gas Resources,0
Republic of Indonesia,Republic New York Corp.,0
General Counse,General Mills,0
Newmont Gold Company,Newmont Mining,1
Western Grain Elevator Association,Western Gas Resources,0
"Martin Limestone, Inc.",Martin Marietta,0
Allegheny Defense Project,Allegheny Energy,0
The University of Georgia,Universal Health Services,0
OPA,KKR,0
"alliantgroup, L.P.",Alliance Data Systems,0
Oxford Centre for Animal Ethics,Oxford Health Plans,0
"Western Iowa Energy, LLC",Western & Southern Financial Group,0
"Pacific-Gulf Marine, Inc.",Pacific Life,0
Smiths Industries Aerospace,Smith's Food & Drug Centers,0
HONEYWELL INTL INC,Honeywell International,1
Southwest Conservation Corps,Southwest Airlines,0
Advanced Drainage Systems,Advanced Micro Devices,0
American Water Company,American Water Works Company Inc,1
Bank of America Home Loans,Bank of America Corp.,0
AlliantGroup,Alliance Data Systems,0
Pioneer Title Agency,Pioneer Hi-Bred Int'l,0
New England United,New England Electric Systems,0
Alliance of Automobiles Manufacturers,Alliant Techsystems,0
Champion College Services,Champion International,0
Illinois District Export Council,Illinois Tool Works,0
"Texas Pneumatic Systems, Inc.",Texas Instruments,0
Advanced Technology Ventures,Advanced Micro Devices,0
Yellow Rose,Yellow Roadway,0
TRAFFIC North America,TravelCenters of America,0
General Public Utilities,General Mills,0
Kenny Electric Service,Kelly Services,0
Northwest Chiropractic,Northwest Airlines,0
Massachusetts Pain Initiative,Massachusetts Mutual Life Insurance,0
Federal Home Loan Bank of Seattle,Federal Paper Board Co.,0
New York State DOT,New York Times,0
United Drive-In Theatre Owners Association,UnitedHealth Group,0
General Application for Beneficial Use Exemption,General Re,0
EASTMAN CHEM,Eastman Chemical,1
Federal Home Loan Bank of Pittsburgh,Federal Paper Board Co.,0
"Continental Dairy Products, Inc.",Continental Airlines,0
NFBA,Lear,0
Reliance Savings Bank,Reliance Steel & Aluminum,0
North Dakota Motor Carriers Association,North Fork Bancorp. Inc.,0
PACIFIC GAS AND ELEC CO,Pacific Enterprises,0
General Electric Rail Product Safety,General Electric,1
Northern Mariana Islands,Northern Trust Corp.,0
"Global Produce Sales, Inc.",Global Crossing Ltd.,0
"Capital Avionics, Inc.",Capital Cities/ABC,0
"Florida ABLE, Inc.",Florida Progress,0
Columbia Energy Group Service Corporation,Columbia Energy Group,1
General Dynamics Bath Iron Works,General Dynamics,1
Texas Utilities Mining Company,Texas Utilities,1
"Barrick Goldstrike Mines, Inc.",Barrick Gold Corp.,1
Southern Horticulture,Southern Pacific Rail,0
Amb,AMR,0
VCU,GPU,0
Patterson State Bank,Patterson Companies,
Skyline Home Loans,Skyline Corp,0
"Western Industries-North, Inc.",Western & Southern Financial Group,0
Central NH VNA & Hospice,Central & South West,0
Northwest Community Land Trust Coalition,Northwest Airlines,0
New England Sinai Hospital,New England Electric Systems,0
St. Jude Medical Center,St. Jude Medical,
Federal Home Loan Bank of Cincinnati,Federal Paper Board Co.,0
Northern Routes Transportation Inc.,Northern Trust Corp.,0
Florida Career College,Florida Progress,0
Alliance for Better Bone Health,Alliant Techsystems,0
Clear Lake Community Schools,Clear Channel Communications,0
Jefferson Mining District,Jefferson-Pilot,0
"Advanced Drainage Systems, Inc.",Advanced Micro Devices,0
Kansas Power Pool,Kansas City Southern,0
Farmers Union Oil Co.,Farmers Insurance Exchange,0
PEPSI BOTTLING GP,Pepsi Bottling,1
HEALTH AND HYG INC,HealthSouth,0
Waste Management Division,Waste Management,
Massachusetts Association of 766,Massachusetts Mutual Life Insurance,0
Alliance of Progressive Labor,Alliance Data Systems,0
Texas Utilities Fuel Company,Texas Utilities,1
"Continental Micronesia, Inc.",Continental Airlines,0
"Republic Airlines, Inc.",Republic Group Holdings,0
Mobile Air Conditioning Society Worldwide,Mobil,0
Illinois Valley Community Hospital,Illinois Tool Works,0
New England Venture Capital Association,New England Mutual Life Ins.,0
"Georgia Milk Producers, Inc.",Georgia-Pacific,0
Plains Exploration & Production Company,Plains Resources,0
"Enterprise Holdings, Inc.",Enterprise GP Holdings,0
Performing Arts Visa Working Group,Performance Food Group,0
Pacific Environment,Pacific Life,0
Gre,GTE,0
"Air Products and Chemicals, Inc. Research an",Air Products & Chemicals,1
ConvaTec Inc.,Colgate-Palmolive,0
AVCP,AGCO,0
Central Union of Agricultural Cooperatives,Central & South West,0
Mercantile Bank of Louisiana MO,Mercantile Bancorp.,0
Energy American Petroleum Institute,Energy Transfer Partners,0
First State Bank of Wilton,First American Corp.,0
Community Food Bank of Southern Arizona,Community Health Systems,0
NORTHWESTERN MUTUAL LIFE,Northwestern Mutual,1
Air Products,Air Products & Chemicals,
Corporate Governance,Corporate Express,0
Hudson City Savings Bank,Hudson City Bancorp,0
BRISTOL MYERS SQUIBB CO,Bristol-Myers Squibb,1
Smurfit Stone Container Corporation,Smurfit-Stone Container,1
Alliance to Keep U.S. Jobs,Alliance Data Systems,0
NTE,LTV,0
Franklin and Marshall College,Franklin Resources,0
Universal Health Institute,Universal Health Services,0
Boston Edison Company,Boston Scientific,0
Southern Oregon Child & Family Council,Southern Pacific Rail,0
"General Building Contractors Association, Inc.",General Mills,0
General Pest Control Co.,General Re,0
Burlington School System,Burlington Resources,0
Great Lakes Bay Michigan Works,Great Lakes Chemical,0
Public Water Agencies Group,Public Service Enterprise Group,0
North Dakota State Water Commission,North Fork Bancorp. Inc.,0
Washington Scuba Alliance,Washington Mutual,0
Pioneer Alaskan Fisheries Inc.,Pioneer Natural Resources,0
Health and Human Services,HealthSouth,0
First American Title,First American Financial,0
New York University Langone Medical Center,New York Life Insurance,0
Federated Indians of Graton Rancheria,Federated Investors,0
"Global Organic Specialty Source, Inc.",Global Payments,0
Health and Safety,HealthSouth,0
Sierra Club Member,Sierra Pacific Resources,0
Central Peninsula Hospital,Central & South West,0
University of Texas Southwestern Medical Center,Universal,0
Santa Fe Food Policy Advisory Council,Santa Fe Pacific,0
Georgia Ornithological Society,Georgia-Pacific,0
Spartanburg County,Spartan Stores,0
Affiliated Tribes of NW Indians,Affiliated Computer Services,0
International Ferret Congress,International Game Tech.,0
Adams and Reese LLP,Adams Resources & Engy.,0
JOHNSON CITY MED CTR,Johnson Controls,0
Pacific Energy Policy Center,Pacific Telesis Group,0
GUARDIAN IND CORP,Guardian Life Ins. Cos. of America,0
"Affinity Title Services, LLC",Affiliated Computer Services,0
Great Lakes Clean Water Organization,Great Lakes Chemical,0
TEXAS FOOD IND ASSN,Texas Utilities,0
Air Products Healthcare,Air Products & Chemicals,0
"Spartan Motors, Inc.",Spartan Stores,0
TRANSCOM,Transco Energy,0
EcD,GPU,0
"Advanced Systems, Inc.",Advanced Micro Devices,0
Century 2,CenturyTel,0
First Choice Mortgage,First Chicago NBD Corp.,0
Georgia Jones,Georgia-Pacific,0
"Southwest Florida O.T., LLC",Southwest Airlines,0
Massachusetts Society of CPAs,Massachusetts Mutual Life Insurance,0
MASSACHUSETTS COALITION ON NEW OFC TECH,Massachusetts Mutual Life Insurance,0
Federal Home Loan Bank of Des Moines,Federal Paper Board Co.,0
"Northern Air Cargo, Inc.",Northern Trust Corp.,0
"Delta Air Lines, Inc. Regulatory Compliance",Delta Air Lines,1
Massey University,Massey Energy,0
Transition to Organics,Transitional Hospitals,0
AECP,AGCO,0
Community Health Center Association of CT,Community Health Systems,0
Martin Health System,Martin Marietta,0
Yellow Jacket Flying Club,Yellow Roadway,0
ADAMS MFG CORP,Adams Resources & Engy.,0
Franklin Park Golf Course,Franklin Resources,0
Universal Forest Products,Universal Health Services,0
"Electronic Recyclers International, Inc.",Electronic Data Systems,0
Southern California Public Health Association,Southern Pacific Rail,0
Bristol-Meyers Squibb Company,Bristol-Myers Squibb,1
First State Bank Wrens,First American Corp.,0
Eastern Forest Resources,Eastern Enterprises,0
Farmland Foods,Farmland Industries,0
Metropolitan Transit System,MetroPCS Communications,0
First National Bank of Bells-Savoy,First Data,0
Enterprise Life Insurance Company,Enterprise GP Holdings,0
FCU,GPU,0
Baker College,Baker Hughes,0
First National Bank of Orwell,First Data,0
Black Castle Mining,Blackstone Group,0
Western Upper Peninsula Alliance Board,Western & Southern Financial Group,0
Alliance For A Just Society,Alliance Data Systems,0
Great Plains Technology Center,Great Lakes Chemical,0
NERA,Lear,0
"Barrick Gold North America, Inc.",Barrick Gold Corp.,1
Safety and Enforcement Division,Safety-Kleen Corp.,0
Commercial Real Estate Development Association,Commercial Metals,0
Columbia Medical,Columbia Energy Group,0
ALF,AIG,0
Healthy Food Coalition,HealthSouth,0
New England Chapter,New England Electric Systems,0
International Organization,International Paper,0
ASSOCIATED SAFETY CONSULTANTS INC,Associates First Capital,0
university of texas,Universal,0
Forest Products Research Laboratory,Forest Laboratories,0
Electronic Retailing Association,Electronic Data Systems,0
Spectrum Systems Inc.,Spectrum Group International,
Kearney Housing Agency,Perrigo Co Plc,0
"Energy Investments, Inc.",Energy Future Holdings,0
Federal Pacific Transformer,Federal Paper Board Co.,0
Chesapeake Executive Council,Chesapeake Energy,0
Western Region Ash Group,Western Refining,0
Cameron County School District,Cameron International,0
Continental Grain Company,Continental Airlines,0
Texas Society CPAs,Texas Instruments,0
Florida Agency for Workforce Innovation,Florida Progress,0
PERFORMANCE FOOD GP,Performance Food Group,1
First Housing,First Horizon,0
First National Bank of Wyoming,First Data,0
Massachusetts Department of Correction,Massachusetts Mutual Life Insurance,0
Western Fishes,Western Digital,0
"Universal Forest Products, Inc.",Universal Health Services,0
MANA,MBNA,0
"Energy Alternatives, Inc.",Energy Transfer Equity,0
"Community Blood Center, Inc.",Community Health Systems,0
Wells Fargo Multifamily Capital,Wells Fargo,1
"Avalon Risk Management, Inc.",AvalonBay Communities,0
Arrow International,Arrow Electronics,0
Continental Resources Inc.,Continental Airlines,0
Great Lakes Pilotage Associations,Great Lakes Chemical,0
Southwest Mississippi Regional Medical Center,Southwest Airlines,0
Qwest Communications International Inc.,Qwest Communications,1
Frontier Supply Company,Frontier Corp.,0
Florida Academy of Pain Medicine,Florida Progress,0
People with Bleeding Disorders and HCV,People's United Bank,0
First National Bank of Omaha,First Data,0
Southwestern Center for Independent Living,Southwestern Energy,0
Great Lakes Justice Center,Great Lakes Chemical,0
Kimberly Jean Paine Trust,Kimberly-Clark,0
New York Business Group on Health,New York Life Insurance,0
Allegheny Highlands Alliance,Allegheny Technologies,0
WEATHERGUARD SVC INC,Weatherford Int'l Ltd.,0
Kansas City Power and Light Company,Kansas City Southern,0
Western University of Health Sciences,Western & Southern Financial Group,0
Fre,GTE,0
Illinois & Missouri Rivers Association,Illinois Tool Works,0
GILLIG LLC,Xilinx Inc.,0
Southern California Gas Co.,Southern Pacific Rail,0
Pacific Rim Winemakers,Pacific Enterprises,0
Georgia Society of Clinical Oncology,Georgia-Pacific,0
American Medical Directors Association,American Medical Holdings,0
Great Salt Bay Sanitary District,Great Atlantic & Pacific Tea,0
"Great Lakes Consulting Services, Inc.",Great Lakes Chemical,0
First State Bank New London,First American Corp.,0
Boston Sword and Tuna,Boston Scientific,0
American Electric Power River Operations,American Electric Power,1
Sierra Club Comments,Sierra Pacific Resources,0
First National Bank of Dryden,First Data,0
Standards Council of Canada,Standard Pacific,0
Louisiana Universities Marine Consortium,Louisiana Land & Exploration,0
United Northern,United Natural Foods,0
Massachusetts Senate,Massachusetts Mutual Life Insurance,0
Jefferson College,Jefferson-Pilot,0
FARMERS UNION GRAIN CO,Farmers Insurance Exchange,0
Norfolk District Army Corps of Engineers,Norfolk Southern,0
Franklin Township Community School Corporation,Franklin Resources,0
Great Lakes Energy Cooperative,Great Lakes Chemical,0
WESTERN GROWERS,Western Gas Resources,0
First National Bank of Tahoka,First Data,0
O'Reilly Auto Parts,O'Reilly Automotive,1
Health and Disability Advocates,HealthSouth,0
Continental Bank,Continental Airlines,0
Transco Products Inc.,Transocean Ltd,0
Pinnacle Ridge Winery,Pinnacle West Capital,0
Community Auto Finance Association,Community Health Systems,0
New York Mercantile Exchange,New York Times,0
Alexandra Bennewith DC,Alexandria Real Estate Equities,0
Consolidated Freightways,Consolidated Natural Gas,0
"Boston Duck Tours, LP",Boston Scientific,0
Consolidated Radiology Complex,Consolidated Natural Gas,0
Providence Health Center,Provident Cos Inc.,0
Schering Plough Corporation,Schering-Plough,1
