query_string,candidate_string,match
"Orion Energy Systems, Ltd.",ORION ENERGY SYSTEMS INC,1
Pennsylvania Mental Health Consumers Association,PENNSYLVANIA REAL ESTATE INVT TR,0
"Western Fuels Wyoming, Inc.",WESTERN GOLDFIELDS INC,0
ERICKSON AIR CRANE CO,ERICKSON AIR CRANE INC,1
"Avon Products, Inc.",AVON PRODUCTS INC,1
"CAL DIVE INTERNATIONAL, INC.",CAL DIVE INTERNATIONAL INC,1
Biomet Inc.,BIOMET INC,1
Arch Coal Inc,ARCH COAL INC,1
CENTEX CONSTRUCTION CO INC,CENTEX CONSTRUCTION PRODUCTS INC,
"MEDNAX, Inc.",MEDNAX INC,1
"Universal Propulsion Company, Inc.",UNIVERSAL COMPRESSION PTNRS L P,0
KIMBERLY-CLARK CORP,KIMBERLY CLARK CORP,1
HALLIBURTON INC,HALLIBURTON COMPANY,1
Broken Bow Housing Authority,BROOKLYN FEDERAL BANCORP INC,0
Green Mountain Technologies,GREEN MOUNTAIN PWR CORP,
ORBCOMM INC.,ORBCOMM INC,1
Coalition of Eight Trade Associations,COLLINS & AIKMAN CORP,0
"TASER International, Inc.",TASER INTERNATIONAL INC,1
"ALLETE, Inc.",ALLETE INC,1
Pennsylvania Mental Health Consumers' Association,PENNSYLVANIA REAL ESTATE INVT TR,0
"General Mills, Inc.",GENERAL MILLS INC,1
"Brooks Automation, Inc.",BROOKS AUTOMATION INC,1
OLD DOMINION FREIGHTLINES,OLD DOMINION FREIGHT LINE INC,1
"Seagate Technology, LLC",SEAGATE TECHNOLOGY PLC,1
"Dexcom, Inc.",DEXCOM INC,1
OLD DOMINION FREIGHT LINE,OLD DOMINION FREIGHT LINE INC,1
"MOLINA HEALTHCARE, INC.",MOLINA HEALTHCARE INC,1
"Hudson Technologies, Inc.",HUDSON TECHNOLOGIES INC,1
"Trulife, Inc.",TRIVAGO N V,0
HILTON HOTEL CORP,HILTON HOTELS CORP,1
NextEra Energy Inc,NEXTERA ENERGY INC,1
"GenTek, Inc.",GENTEK INC,1
EchoStar Corporation,ECHOSTAR CORPORATION,1
"Broadridge Financial Solutions, Inc.",BROADRIDGE FINANCIAL SOLUTNS INC,1
ALLIANCE WATER RESOURCES INC,ALLIANCE RESOURCE PARTNERS,
"Mestek, Inc.",MESTEK INC,1
HI RISE RECYCLING SYSTEMS INC,HI RISE RECYCLING SYS INC,1
QUALCOMM Inc.,QUALCOMM INC,1
"UNIFAB International, Inc.",UNIFAB INTERNATIONAL INC,1
AMGEN Inc.,AMGEN INC,1
"TESARO, Inc.",TESARO INC,1
Universal Engineering Sciences,UNIVIEW TECHNOLOGIES CORP,0
"Bridgepoint Education, Inc.",BRIDGEPOINT EDUCATION INC,1
United States Senate Ayotte,UNITED STATES STEEL CORP,0
Umpqua Holdings Corp.,UMPQUA HOLDINGS CORP,1
SUPERVALU INC.,SUPERVALU INC,1
SCHERING-PLOUGH CORP,SCHERING PLOUGH CORP,1
"NEOSTEK, Inc.",NEOSTEM INC,1
"General Mills, Inc",GENERAL MILLS INC,1
"Brookline Bancorp, Inc.",BROOKLINE BANCORP INC,1
"Dominion Resources Services, Incorporated",DOMINION RESOURCES INC VA,
Novo Nordisk Inc,NOVO NORDISK A S,
Piedmont Hawthorne Aviation,PIEDMONT OFFICE REALTY TRUST INC,0
Alliance for Biking & Walking,ALLIANCE BANKSHARES CORP,0
California Metals Coalition,CARA THERAPEUTICS INC,0
NATURAL RESOURCE PARTNERS L.P.,NATURAL RESOURCE PARTNERS L P,1
Professional Tax Services,PROFESSIONAL STAFF PLC,0
"Williams Partners, LP",WILLIAMS CONTROLS INC,0
Mechanical Technologies,MECHANICAL TECHNOLOGY INC,
"Gevo, Inc.",GEVO INC,1
"BorgWarner, Inc.",BORGWARNER INC,1
"Staples, Inc.",STAPLES INC,1
"Insituform Technologies, Inc.",INSITUFORM TECHNOLOGIES INC,1
"Arch Chemical, Inc.",ARCH CHEMICALS INC,1
Georgia-Pacific LLC,GEORGIA PACIFIC CORP,1
"Medco Health Solutions, Inc",MEDCO HEALTH SOLUTIONS INC,1
"Flexsteel Industries, Inc",FLEXSTEEL INDUSTRIES INC,1
"Ben & Jerry's Homemade, Inc.",BEN & JERRYS HOMEMADE INC,1
Enbridge Inc.,ENBRIDGE INC,1
Professional Tax Sevices,PROFESSIONAL STAFF PLC,0
CALIFORNIA CITRUS MUTUAL,CALIFORNIA RESOURCES CORP,0
Black and Veatch Corporation,BLACKROCK INVEST QLTY TM TR INC,0
"General Motors, LLC",GENERAL MOTORS CO,1
Regeneration Technologies Inc,REGENERATION TECHNOLOGIES INC,1
Genesee County,GENESEE CORP,0
Columbus Area Human Resource Association,COLUMBIA BANKING SYSTEM INC,0
Pacific Coast Mortgage,PACIFIC CONTINENTAL CORP,0
Columbus Metropolitan Housing Authority,COLUMBUS MCKINNON CORP NY,0
RUTHS CHRIS STEAK HOUSE,RUTHS CHRIS STEAK HOUSE INC,1
"SANDERSON FARMS, INC.",SANDERSON FARMS INC,1
Alliance for Democracy Downeast,ALLIANCE WORLD DOLLAR GOVT FD II,0
CALDWELL TANKS INC,CARDERO RESOURCE CORP,0
NOVA Chemicals Inc.,NOVA CHEMICALS CORP,1
"NOVAGOLD Resources, Inc.",NOVAGOLD RESOURCES INC,1
ARCH COAL INC.,ARCH COAL INC,1
Dominion Resources Services Incorporated,DOMINION RESOURCES INC VA,1
Biogen Idec Inc.,BIOGEN IDEC INC,1
CONSOL Energy Inc.,CONSOL ENERGY INC,1
Braun Crop Insurance,ZARING NATIONAL CORP,0
"Brookline Bancorp, Inc",BROOKLINE BANCORP INC,1
Schnitzer Steel Industries,SCHNITZER STEEL INDUSTRIES INC,1
Novo Nordisk Inc.,NOVO NORDISK A S,1
NEW ENGLAND ELEC SYSTEM,NEW ENGLAND ELEC SYS,1
Western Conservation Coalition,WESTERN ASSET CORP LOAN FD INC,0
"TRANS WORLD AIRLINES, INC.",TRANS WORLD AIRLINES INC,1
Eversource Energy,EVERSOURCE ENERGY,1
"International Firearm Safety, Inc.",INTERNATIONAL FLAVORS & FRAG INC,0
"Kratos Defense & Security Solutions, Inc.",KRATOS DEFENSE & SECUR SOLS INC,1
Air Methods Corp.,AIR METHODS CORP,1
"Wild Oats Markets, Inc.",WILD OATS MARKETS INC,1
Cooper Marine & Timberlands Corp.,COOPER TIRE & RUBBER CO,0
Professional Mortgage Centers,PROFESSIONAL DETAILING INC,0
MELA Sciences Inc.,MELA SCIENCES INC,1
"Regeneron Pharmaceuticals, Inc.",REGENERON PHARMACEUTICALS INC,1
"Medco Health Solutions, Inc.",MEDCO HEALTH SOLUTIONS INC,1
"Genentech, Inc",GENENTECH INC,1
Fresh Foods Inc,FRESH FOODS INC,1
California BioEnergy Producers Association,CALIFORNIA MICRO DEVICES CORP,0
"Denso International America, Inc.",DENTSPLY INTERNATIONAL INC,0
Spectrum Plastics Group,SPECTRUM SIGNAL PROCESSING INC,0
"Oakley, Inc.",OAKLEY INC,1
Insulet Corp,INSULET CORP,1
Old National Bancorp,OLD NATIONAL BANCORP,1
TALX Corporation,TALX CORPORATION,1
"Exelis, Inc",EXELIS INC,1
"Western Fuels-Wyoming, Inc.",WESTERN GOLDFIELDS INC,0
Ace Cash Express Inc,ACE CASH EXPRESS INC,1
"Lucent Technologies, Inc.",LUCENT TECHNOLOGIES INC,1
"Horizon Lines, LLC",HORIZON LINES INC,1
Pacific Coast Visions,PACIFIC CONTINENTAL CORP,0
PURE Bioscience,PURE BIOSCIENCE,1
Regions Financial Corp.,REGIONS FINANCIAL CORP,1
Pacific Healing Arts Center,PACIFICARE HEALTH SYS INC DEL,0
"AWARE, Inc.",AWARE INC,1
Merck & Co. Inc.,MERCK & CO INC,1
"Regeneron Pharmaceuticals, Inc",REGENERON PHARMACEUTICALS INC,1
Hudson Technologies,HUDSON HOTELS CORP,0
"FLIR Systems, Inc.",FLIR SYSTEMS INC,1
Air Methods Corp,AIR METHODS CORP,1
ABIOMED Inc.,ABIOMED INC,1
Phoenix Commercial Park,PHOENIX RESTAURANT GROUP INC,0
"Fresh Foods, Inc.",FRESH FOODS INC,1
Whirlpool Corp.,WHIRLPOOL CORP,1
Alliance for Human Research Protection ,ALLIANCEBERNSTEIN INCOME FD INC,0
Elizabeth Layton Center,ELIZABETH ARDEN INC,0
"Precision Components, Inc.",PRECISION OPTICS CORP INC,0
HARRIS GRAIN INC,HARRIS FINANICAL INC,0
"SAnderson Farms, Inc",SANDERSON FARMS INC,1
Partners in Healthy Communities,PARTNER COMMUNICATIONS CO LTD,0
"Winstead, Feindel & Lucas, LLP",WASTE INDUSTRIES USA INC,0
Medco Health Solutions Inc.,MEDCO HEALTH SOLUTIONS INC,0
Alliance for Excellent Education & Learning Policy Institute,ALLIANCE WORLD DOLLAR GOVT FD IN,0
Archer Daniels Midland Co.,ARCHER DANIELS MIDLAND CO,1
Global Education Group,GLOBAL EDUCATION & TECH GRP LTD,
Northeast TEA-3 Coalition,NORTHERN STATES FNCL CORP,0
"Morningstar, Inc",MORNINGSTAR INC,1
Greater Rochester Housing Partnership,GREAT ELM CAPITAL GROUP INC,0
California & Nevada Credit Union Leagues,CARA THERAPEUTICS INC,0
Black Administrators in Child Welfare,BLACKROCK INVEST QLTY TM TR INC,0
Origen Financial Services LLC,ORIGEN FINANCIAL INC,1
HILB ROGAL AND HAMILTON,HILB ROGAL & HAMILTON CO,1
Hudson Technologies Company,HUDSON TECHNOLOGIES INC,1
"Oxford Resource Partners, LP",OXFORD RESOURCE PARTNERS L P,1
Biogen Idec Inc,BIOGEN IDEC INC,1
Bank of New York Mellon Corporation,BANK OF NEW YORK MELLON CORP,1
"Enbridge Energy Partners, L.P.",ENBRIDGE ENERGY PARTNERS LP,1
"Flexsteel Industries, Inc.",FLEXSTEEL INDUSTRIES INC,1
Mechanical Engineering ,MECHANICAL DYNAMICS INC,0
Alliance for HCPCS Coding Reform,ALLIANCE PHARMACEUTICAL CORP,0
California Academy of Family Physicians ,CALIFORNIA WATER SERVICE GROUP,0
"Rotech Healthcare, INC",ROTECH HEALTHCARE INC,1
Bioheart Inc.,BIOHEART INC,1
Mosiac Company,MOSAIC COMPANY,1
Flaherty & Crumrine Incorporated,FLAHERTY & CRUMRINE TOTAL RET FD,1
GENESIS HEALTH VENTURES,GENESIS HEALTH VENTURES INC,1
Virginia Forest Products Association,VIRGINIA COMMONWEALTH FIN CORP,0
"Digital Observer, Inc.",DIGITALNET HOLDINGS INC,0
Washington International Airport,WASHINGTON TRUST BANCORP INC,0
"GenOn Energy, Inc.",GENON ENERGY INC,1
Habitat for Humanity of Minnesota,HABIT RESTAURANTS INC,0
ILLINOIS OPTOMETRIC ASSN,ILLINOIS TOOL WORKS INC,0
Performance Dance Center,PERFORMANCE TECHNOLOGIES INC,0
BOISE CASCADE,BOISE CASCADE CO,1
Alliance for Children's Rights,ALLIANCE PHARMACEUTICAL CORP,0
"SECURITY NATIONAL GUARANTY, Inc.",SECURITY NATIONAL FINANCIAL CORP,0
Eldorado Hotel Casino,ELDORADO GOLD CORP,0
Martek Biosciences Corporation,MARTEK BIOSCIENCES CORP,1
General Marine Leasing,GENERAL MARITIME CORP,0
ECOLAB Inc.,ECOLAB INC,1
Boise Cascade,BOISE CASCADE CO,1
California Business Bank,CALITHERA BIOSCIENCES INC,0
Specialty Chemicals Division,SPECIALTY CHEMICAL RESOURCES INC,0
USANA Inc.,USANA INC,1
BorgWarner Inc.,BORGWARNER INC,1
Greater Elkhart Chamber of Commerce,GREATER DELAWARE VALLEY SVGS BK,0
USANA Health Sciences Inc.,USANA HEALTH SCIENCES INC,1
"Aetna, Inc",AETNA INC,1
"TeAM, Inc.",TEAM INC,1
Harvard University,HARVARD INDUSTRIES INC,0
"Midsouth Bancorp, Inc.",MIDSOUTH BANCORP INC,1
Bank of New York Mellon Corp.,BANK OF NEW YORK MELLON CORP,1
Yellow Roadway Corp,YELLOW ROADWAY CORP,1
Penn National Gaming Inc,PENN NATIONAL GAMING INC,1
Northeastern Illinois University,NORTHSTAR REALTY EUROPE CORP,0
Horizon Health and Wellness,HORIZON HEALTH CORP,1
Southern Minority Leadership Council,SOUTHERN MISSOURI BANCORP INC,0
Independent Voters of America,INDEPENDENT COMMUNITY BNKSHRS IN,0
Florida Grove and Crop Management LLC,GLOBAL CONSUMER ACQUISITION CORP,0
Brush Wellman Inc.,BRUSH WELLMAN INC,1
Columbia Presbyterian Hospital,COLUMBIA PIPELINE GROUP INC,0
Murphy USA Inc.,MURPHY USA INC,1
"LORILLARD, INC.",LORILLARD INC,1
"Coty, Inc.",COTY INC,1
Western Washington University,WESTERN ASSET HIGH INCOME FD INC,0
Arch Coal Inc.,ARCH COAL INC,1
IONICS Inc.,IONICS INC,1
"Schweitzer-Mauduit International, Inc.",SCHWEITZER MAUDUIT INTL INC,1
WISCONSIN CAST METALS ASSN,WISCONSIN CENTRAL TRANSN CORP,0
Belo Corp.,BELO CORP,1
"RehabCare Group, Inc.",REHABCARE GROUP INC,1
Professional Massage Therapy,PROFESSIONALS GROUP INC,0
"Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,1
HAEMONETICS CORP,HAEMONETICS CORP MASS,1
ManTech International Corporation,MANTECH INTERNATIONAL CORP,1
Wright Medical Group N.V,WRIGHT MEDICAL GROUP N V,1
"Arch Chemicals, Inc.",ARCH CHEMICALS INC,1
"Genentech, Inc.",GENENTECH INC,1
Helix Energy Solutions Group,HELIX ENERGY SOLUTIONS GROUP INC,1
Michigan CBC Host Committee,MICHIGAN FINANCIAL CORP,0
"PolyMet Mining, Inc",POLYMET MINING CORP,1
Oakley Inc.,OAKLEY INC,1
California Leafy Green Products Handler Marketing Agreement],CALIFORNIA PIZZA KITCHEN INC,0
"Educational Advisors, Inc.",EDUCATIONAL INSIGHTS INC,0
Southwestern Biological Institute,SOUTHWEST BANCORP OF TEXAS INC,0
Southern IL Healthcare Foundation,SOUTHERN FINANCIAL BANCORP INC,0
"TreeHouse Foods, Inc.",TREEHOUSE FOODS INC,1
"Michael Foods, Inc.",MICHAEL FOODS INC,1
"Noble Energy, Inc.",NOBLE ENERGY INC,1
Alliance for a Clean Environment,ALLIANCE RESOURCE PARTNERS,0
Avista Corp.,AVISTA CORP,1
National Health Council,NATIONAL HEALTHCARE CORP,0
"Kindred Healthcare, Inc.",KINDRED HEALTHCARE INC,1
Global Forest Science,GLOBAL SHIP LEASE INC,0
FIRST COMMUNITY CREDIT UNION,FIRST COMMUNITY FINL PTNRS INC,0
Western Washington University Senate,WESTERN ASSET HIGH INCOME FD INC,0
"First Solar, Inc.",FIRST SOLAR INC,1
Alliance For Human Research Protection ,ALLIANCEBERNSTEIN INCOME FD INC,0
"Gulf Island Fabrication, Inc.",GULF ISLAND FABRICATION INC,1
Lockheed Martin IS&GS,LOCKHEED MARTIN CORP,
PAREXEL International,PAREXEL INTERNATIONAL CORP,1
Independent Voice for Animals,INDEPENDENCE REALTY TRUST INC,0
Hewlett Packard Company,HEWLETT PACKARD CO,1
Move Inc,MOVE INC,1
AMCOR INC.,AMCOR LTD,1
IPSCO Inc.,IPSCO INC,1
California Olive Oil Council,CARA THERAPEUTICS INC,0
"Old Second Bancorp, Inc.",OLD SECOND BANCORP INC,1
"Fiserv, Inc.",FISERV INC,1
Tyco Electronics UK Ltd,TYCO ELECTRONICS LTD,1
Quicksilver Resources Inc.,QUICKSILVER RESOURCES INC,1
Delaware Tribe of Indians,DEALERTRACK TECHNOLOGIES INC,0
"PRAXAIR, Inc.",PRAXAIR INC,1
"Universal Forest Products, Inc.",UNIVERSAL FOREST PRODUCTS INC,1
"Arch Chemicals, Inc",ARCH CHEMICALS INC,1
Alliance for Physical Therapy Quality and Innovation,ALLIANCE CAPITAL MGMT HLDG L P,0
Celgene Corp,CELGENE CORP,1
"PolyMet Mining, Inc.",POLYMET MINING CORP,1
"MEDNAX, Inc",MEDNAX INC,1
HALLIBURTON ERGONOMICS SVC CTR,HARVARD INDUSTRIES INC,0
Regeneron Pharmaceuticals Inc.,REGENERON PHARMACEUTICALS INC,1
Ecolab. Inc,ECOLAB INC,1
"ResMed, Inc",RESMED INC,1
Helmerich & Payne Inc,HELMERICH & PAYNE INC,1
Strauss Veal Feeds,STILLWATER MINING CO,0
Piedmont Natural Gas LDC,PIEDMONT NATURAL GAS INC,1
"Broadwind Energy, Inc.",BROADWIND ENERGY INC,1
Lockheed Martin Comm,LOCKHEED MARTIN CORP,1
"Kinder Morgan, Inc",KINDER MORGAN INC,1
Covenant Transport Group,COVENANT TRANSPORTATION GRP INC,1
BAILEY LANDSCAPE AND MAINTENANCE INC,BLACKROCK MUNIHOLDINGS NY INS FD,0
"CBIZ, Inc.",CBIZ INC,1
Avon Products Inc.,AVON PRODUCTS INC,1
Progressive Policy Institute,PROGRESSIVE WASTE SOLUTIONS LTD,0
"Merck & Co., Inc.",MERCK & CO INC,1
Alliance for Disability in Health Care Education,ALLIANCEBERNSTEIN HOLDING L P,0
Countrywide Financial Corp.,COUNTRYWIDE FINANCIAL CORP,1
Tecogen Inc.,TECOGEN INC,1
Brooklyn For Peace,BROOKE GROUP LTD,0
"HUGHES Telematics, Inc. ",HUGHES TELEMATICS INC,1
Pathways to Independence,PATHOGENESIS CORP,0
California Office of Health Information Integrity,CALIFORNIA MICRO DEVICES CORP,0
NORTHWESTERN COLLEGE,NORTHWESTERN CORP,0
OREGON STEEL MILLS,OREGON STEEL MILLS INC,1
Progressive Investor,PROGRESSIVE CORP OH,0
Bank of Nova Scotia,BANK OF NOVA SCOTIA,1
Diamond Foods Inc.,DIAMOND FOODS INC,1
"MoneyGram International, Inc.",MONEYGRAM INTERNATIONAL INC,1
University of Cincinnati Medical Center,UNIVERSAL CORPORATION,0
Hudson Valley Homes for Sale,HUDSON VALLEY HOLDING CORP,0
"Georgia-Pacific, LLC",GEORGIA PACIFIC CORP,1
California Office Of Health Information Integrity,CALIFORNIA MICRO DEVICES CORP,0
"Van Kniest Painting & Finishes, Inc",VISTA ENERGY RESOURCES INC,0
Fresenius Medical Care North America ,FRESENIUS MEDICAL CARE AG,0
Clark Law,CLARK INC,0
"Whole Foods Market, Inc.",WHOLE FOODS MARKET INC,1
Technical Chemical Company),TECHNICAL CHEMICALS & PRODS INC,
"WellPoint, Inc.",WELLPOINT INC,1
Michigan First Credit Union,MICHIGAN FINANCIAL CORP,0
Rochester Medical Corporation,ROCHESTER MEDICAL CORP,1
Kentucky Office of Agricultural Policy,KENTUCKY FIRST FEDERAL BANCORP,0
Richwood Industries,RICHMOND COUNTY FIN CORP,0
Elizabeth Marcellus,ELIZABETH ARDEN INC,0
Universal Forest Products Inc.,UNIVERSAL FOREST PRODUCTS INC,1
Pfizer Inc,PFIZER INC,1
"EOG Resources, Inc.",EOG RESOURCES INC,1
Independent Fuel Terminal Operators Association,INDEPENDENCE REALTY TRUST INC,0
"Fluor, Inc.",GARMIN LTD,0
"Wellman, Inc.",WELLMAN INC,1
Delphi Automotive Systems ,DELPHI AUTOMOTIVE SYSTEMS CORP,1
"ION Media Networks, Inc.",ION MEDIA NETWORKS INC,1
Precision Laboratories,PRECISION AUTO CARE INC,0
"Arch Coal, Inc",ARCH COAL INC,1
Natural Resources Council of Maine,NATURAL RESOURCE PARTNERS L P,0
Berry Petroleum Co.,BERRY PETROLEUM CO,1
Emergent BioSolutions Inc.,EMERGENT BIOSOLUTIONS INC,1
"Brookdale Senior Living, Inc.",BROOKDALE SENIOR LIVING INC,1
ION GEOPHYSICAL CORPORATION,ION GEOPHYSICAL CORP,1
"Nissan Motor Co., Ltd.",NISSAN MOTOR CO LTD,1
"Autodesk, Inc.",AUTODESK INC,1
Frisch's Restaurants Inc.,FRISCHS RESTAURANTS INC,1
"Avangrid, Inc.",AVANGRID INC,1
California Grape and Tree Fruit League,CALIFORNIA AMPLIFIER INC,0
Black United Fund of Michigan Inc.,BLACKROCK MUNICIPAL 2020 TERM TR,0
"The Capital Group, LLC",CAPITAL GOLD CORP,0
"BioAmber, Inc.",BIOAMBER INC,1
Huntsman Corp.,HUNTSMAN CORP,1
Alliance for Healthy Homes,ALLIANCE GAMING CORP,0
"ONE Gas, Inc.",ONE GAS INC,1
"Homestead Village, Inc.",HOMESTEAD VILLAGE INC,1
"Globus Medical, Inc.",GLOBUS MEDICAL INC,1
"SUPERVALU, INC.",SUPERVALU INC,1
"MidSouth Bancorp, Inc.",MIDSOUTH BANCORP INC,1
Alliance for Limited Government,ALLIANCE CA MUN INC FD,0
"Marten Transport, LTD",MARTEN TRANSPORT LTD,1
Regeneron Pharmaceuticals Inc,REGENERON PHARMACEUTICALS INC,1
Keller,KEVCO INC,0
"PEDIATRIX MEDICAL GROUP, INC",PEDIATRIX MEDICAL GROUP,1
"Nortek, Inc.",NORTEK INC,1
Horizon Financial Associates,HORIZON FINANCIAL CORP WASH,
Gold Wing Touring Association,GOLDMAN SACHS MLP & ENERGY REN F,0
Bergstrom Inc.,BEL FUSE INC,0
Brookdale Senior Living Inc.,BROOKDALE SENIOR LIVING INC,1
Westminster City Council,WESTMINSTER CAPITAL INC,0
Hewlett-Packard Company,HEWLETT PACKARD CO,1
Pitney Bowes Inc.,PITNEY BOWES INC,1
"BioMarin Pharmaceuticals, Inc.",BIOMARIN PHARMACEUTICAL INC,1
Genesis HealthCare,GENESIS HEALTHCARE CORP,1
"Introgen Therapeutics, Inc.",INTROGEN THERAPEUTICS INC,1
TransCelerate BioPharma Inc,TRANS GLOBAL SERVICES INC,0
Organogenesis Inc,ORGANOGENESIS INC,1
Bank of oak ridge,BANK OF OAK RIDGE,1
Centennial Communications,CENTENNIAL COMMUNICATIONS CP,1
"Fisher Communictions, Inc.",FISHER COMMUNICATIONS INC,1
ION Geophysical Corp.,ION GEOPHYSICAL CORP,1
COCA COLA BOTTLING CO,COCA COLA BOTTLING CO CONS,1
"Grill Concepts, Inc.",GRILL CONCEPTS INC,1
"Gilead Sciences, Inc.",GILEAD SCIENCES INC,1
Beacon Federal Bancorp Inc.,BEACON FEDERAL BANCORP INC,1
"eHealth, Inc.",EHEALTH INC,1
Corn Products International,CORN PRODUCTS INTERNATIONAL INC,1
Community College of Baltimore county,COMMUNITY FINANCIAL CORP MD,0
Independence Federal Savings Bank,INDEPENDENCE FEDERAL SAVINGS BK,1
General Mills Inc,GENERAL MILLS INC,1
Triad Early Action Compact,TRAVELERS PPTY CASUALTY CORP,0
McGrath RentCorp,MCGRATH RENTCORP,1
Graham Packaging Company,GRAHAM PACKAGING CO INC,1
"Avon Product, Inc.",AVON PRODUCTS INC,1
AAON Inc.,AAON INC,1
JPMorgan Chase & Co.,JPMORGAN CHASE & CO,1
New Hampshire Public Utilities Commission,NEW HAMPSHIRE THRIFT BNCSHRS INC,0
"Pepco Holdings, Inc",PEPCO HOLDINGS INC,1
Horizon Pharma plc,HORIZON PHARMA PLC,1
Federal Home Loan Mortgage Corporation ,FEDERAL HOME LOAN MORTGAGE CORP,1
"Con-way, Inc.",CON WAY INC,1
Intel Corp,INTEL CORP,1
New York City DOT,NEW YORK & CO INC,0
Radius Health Inc.,RADIUS HEALTH INC,1
Wipro Ltd,WIPRO LTD,1
Quest Diagnostic Company,QUEST DIAGNOSTICS INC,1
"Atwood Oceanics, Inc",ATWOOD OCEANICS INC,1
Merck & Co Inc,MERCK & CO INC,1
MYLAN LAB INC,MYLAN LABS INC,1
Town & Country Co-op,TOWN & COUNTRY TRUST,0
Expedia Inc.,EXPEDIA INC,1
Scotts Company,SCOTTS COMPANY,1
"Providence Technologies, Inc",PROVIDENCE & WORCESTER RR CO,0
JetBlue Airways Corp.,JETBLUE AIRWAYS CORP,1
Pacific Community Credit Union,PACIFIC SUNWEAR OF CA INC,0
Alliance Bus Group,ALLIANCE BANK CORP,0
