query_string,candidate_string,match
"Frontier Airlines, Inc.",FRONTIER COMMUNICATIONS CORP,0
KENTUCKY GROCERS ASSN INC,KENTUCKY FIRST BANCORP INC,0
PACKAGING SVC INC,PACKAGING CORP OF AMERICA,0
Columbia Gulf Transmission Company,COLUMBIA EQUITY TRUST,0
INDEPENDENCE PLATING CORP,INDEPENDENCE CMNTY BK CORP,0
GOLDEN EAGLE OF ARKANSAS INC,GOLDEN STATE VINTNERS INC,0
Niagara Mohawk Power Corporation,NIAGARA MOHAWK POWER CORP,1
New York Gas Group,NEW YORK ST ELEC & GAS CORP,
SUPERIOR MFG GP,SUPERIOR ESSEX INC,
Environmental Business Action Coalition,ENVIRONMENTAL POWER CORP,0
TUCKER ACOUSTICAL PRODUCTS INC,TUCKER ANTHONY SUTRO,0
GOLDEN AGE NURSING HOME,GOLDEN TELECOM INC,0
BURLINGTON IND INC,BURLINGTON INDUSTRIES INC,1
BORGWARNER AUTOMOTIVE INC,BORGWARNER INC,1
CONNECTICUT HOSP ASSN,CONNECTICUT BANCSHARES INC,0
WESTERN FARM SVC,WESTERN GAS RESOURCES INC,0
BUNZL YORK INC,BUNZL PLC,1
CONSOLIDATED EDISON CO OF NEW YORK INC,CONSOLIDATED EDISON CO OF NY,1
ANHEUSER BUSCH CO INC AND UNITED PARCEL SVC INC,ANHEUSER-BUSCH COS INC,
Environmental Services Department Commonwealth Edison Company,ENVIRONMENTAL ELEMENTS CORP,0
"Carrier Enterprises, Inc.",CARRIER1 INTERNATIONAL SA,0
Webster Industries Incorporated,WEBSTER FINANCIAL CORP,0
Baltimore Gas & Electric Company,BALTIMORE GAS & ELECTRIC CO,1
Consumers Union,CONSUMERS FINANCIAL CORP,0
PACIFIC PAPER PRODUCTS INC,PACIFICHEALTH LABORATORIES,0
Rocky Mount Cord Company,ROCKY MOUNTAIN CHOC FACT INC,0
Microwave Filter Company,MICROWAVE FILTER CO INC,1
QWEST COMMUNICATIONS INTL INC,QWEST COMMUNICATION INTL INC,1
Texas General Lands Office Oil Spill Prevention & Response,TEXAS GENCO HOLDINGS INC,0
ADVANTAGE PAYROLL SVCS,ADVANTAGE PAYROLL SVCS -REDH,1
Matson Navigation Company,MATSON INC,1
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
Christopher Polhemus,CHRISTOPHER & BANKS CORP,0
Transport Canada Safety,TRANSPORT CORP AMERICA INC,0
SECURITY CO ORGANIZED FOR LEGISLATIVE ACTION,SECURITY PA FINANCIAL CORP,0
CALIFORNIA LABOR FEDN,CALIFORNIA SOFTWARE CORP,0
QWEST COMMUICATIONS INTL INC,QWEST COMMUNICATION INTL INC,1
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
Glatfelter Insurance Group,GLATFELTER,0
Environmental technology Council,ENVIRONMENTAL POWER CORP,0
DURA AUTOMOTIVE SYSTEMS,DURA AUTOMOTIVE SYS  -CL B,1
"Worldwide Flight Services, Inc.",WORLDWIDE FLIGHT SVCS INC,1
"Pacific Northwest Fiber, LLC",PACIFIC NORTHWEST BANCORP,0
Robert Bosch Corporation,ROBERT HALF INTL INC,0
Tennessee Gas Pipeline Company,TENNESSEE GAS PIPELINE CO,1
"Frontier Airlines, Inc.",FRONTIER COMMUNICATIONS CORP,0
New York Gas Group,NEW YORK ST ELEC & GAS CORP,0
CAPITAL PACIFIC MORTGAGE CO,CAPITAL CROSSING BANK,0
"Honeywell International, Incorporated",HONEYWELL INTERNATIONAL INC,1
Electric Vehicle Association of the Americas,ELECTRIC & GAS TECHNOLOGY,0
Nevada Highway Patrol,NEVADA POWER CO,0
Environmental Sciences Section of ACIL,ENVIRONMENTAL POWER CORP,0
Consumers Union,CONSUMERS FINANCIAL CORP,0
Pharmacia Corporation,PHARMACIA CORP,1
OCCIDENTAL CHEM CORP,OCCIDENTAL PETROLEUM CORP,1
Travel Central,TRAFFIC.COM INC,0
Consolidated Ceramic Products,CONSOLIDATED NATURAL GAS CO,0
"Tennessee Valley Towing, Inc.",TENNESSEE VALLEY AUTHORITY,0
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
WESTMORELAND REGIONAL HOSP,WESTMORELAND COAL CO,0
Transport Canada Safety,TRANSPORT CORP AMERICA INC,0
"Global Aviation Associates, Ltd.",GLOBAL TRANSNET CORP,0
Burlington Northern Santa Fe Railway,BURLINGTON COAT FACTORY INVS,0
"Environmental Evaluations, Inc.",ENVIRONMENTAL ELEMENTS CORP,0
Environmental Advocates of New York,ENVIRONMENTAL CREDITS LTD,0
Commercial Vehicle Safety,COMMERCIAL VEHICLE GROUP INC,0
California Labor Federation,CALIFORNIA SOFTWARE CORP,0
"Remington Arms Co., Inc.",REMINGTON ARMS COMPANY INC,1
Spectrum Aircraft,SPECTRUM PHARMACEUTICALS INC,0
Energy Shield,ENERGY & ENGINE TECHNOLOGY,0
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
"Pacific Catalyst Expeditions, LLC",PACIFIC SYSTEMS CONTROL TECH,0
Environmental Services Co.,ENVIRONMENTAL ELEMENTS CORP,0
CorgiAid Inc.,COAXIALL LLC,0
"Budget Group Ryder TRS, Inc.",BUDGET GROUP INC  -CL A,0
Kerr-McGee Operating Corporation,KERR-MCGEE CORP,1
"Global Environmental, Ltd.",GLOBAL ELECTION SYSTEMS INC,0
"Environmental Technology Council,",ENVIRONMENTAL POWER CORP,0
Alabama Cooperative Extension,ALABAMA AIRCRAFT INDUSTRIES,0
Pacific Maritime Association Headquarters,PACIFIC MERCANTILE BANCORP,0
Montana Bureau of Mines and Geology.,MONTANA MILLS BREAD CO,0
Environment Department,ENVIRONMENTAL ENERGY SERVICE,0
Kerr-McGee Corporation,KERR-MCGEE CORP,1
Packaging Corporation of America,PACKAGING CORP OF AMERICA,1
Western Great Lake Pilots Association,WESTERN ASSET INTERM MUNI FD,0
"Eagle Canyon Airlines, Inc.",EAGLE POINT SOFTWARE CORP,0
New York Gas Group,NEW YORK ST ELEC & GAS CORP,0
Sempra Energy International,SEMPRA ENERGY,1
Rohm and Haas Texas Incorporated,ROHM AND HAAS CO,1
Commerce Counsel,COMMERCE ONE INC,0
Electric Vehicle Association of the Americas,ELECTRIC & GAS TECHNOLOGY,0
Western Growers Assoc.,WESTERN STANDARD CORP,0
Veridian OPS,VERIZON INC/PA,0
Federal Trade Commission,FEDERAL REALTY INVESTMENT TR,0
Evans & Sutherland Computer Limited,EVANS & SUTHERLAND CMP CORP,1
Baltimore Gas & Electric Company,BALTIMORE GAS & ELECTRIC CO,1
California Indian Basketweavers Assocc.,CALIFORNIA PIZZA KITCHEN INC,0
Environmental Systems Corporation,ENVIRONMENTAL TECTONICS CORP,0
Western Aeromedical Consortium,WESTERN ASST MUNI PARTNRS FD,0
Sensient Technologies Corporation,SENSIENT TECHNOLOGIES CORP,1
"Mayflower Transit, LLC",MAYFLOWER BANCORP INC,0
GREAT LAKES CHEM CORP,GREAT LAKES CHEMICAL CORP,1
Longview Fibre Company,LONGVIEW FIBRE CO,1
Mayflower Transit LLC an,MAYFLOWER BANCORP INC,0
Matson Navigation Company,MATSON INC,1
Frontier Airlines,FRONTIER OIL CORP,0
Alliant Energy Combustion,ALLIANT ENERGY CORP,1
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
Honeywell Int'l.,HONEYWELL INTERNATIONAL INC,1
"Virginia Commercial Services, Inc.",VIRGINIA COMM BANCORP INC,0
"Griffin Industries, Inc.",GRIFFIN INDUSTRIAL REALTY,0
Kinder Morgan Liquid Terminals and ST Services,KINDER MORGAN ENERGY  -LP,1
Transport Canada Safety,TRANSPORT CORP AMERICA INC,0
Briggs and Stratton Corporation,BRIGGS & STRATTON,1
Advanced Technology Corporation,ADVANCED RECYCLING SCIENCES,0
Clean diesel Technology,CLEAN DIESEL TECHNOLOGIS,1
Environmental Defense and TRANSDEF.,ENVIRONMENTAL ENERGY SERVICE,0
EASTMAN CHEM,EASTMAN CHEMICAL CO,1
"Environmental Systems Products, Inc.",ENVIRONMENTAL TECTONICS CORP,0
New York Lung Association,NEW YORK LIFE INSURANCE,0
Environment Agriculture Technology,ENVIRONMENTAL POWER CORP,0
Pilgrim's Pride Corporation.,PILGRIM'S PRIDE CORP,1
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
"Pacific Catalyst Expeditions, LLC",PACIFIC SYSTEMS CONTROL TECH,0
"Lafarge North America, Washington, D.C.",LAFARGE NORTH AMERICA INC,1
Environmental Defense Manager of Online Activism,ENVIRONMENTAL ENERGY SERVICE,0
"Global 2-Way, Inc.",GLOBAL MEDICAL PRODUCTS HLDG,0
Columbia Seaplane Pilots Association,COLUMBIA BANCORP/OR,0
CENTERPOINT ENERGY MINNEGASCO,CENTERPOINT ENERGY INC,1
Martin Gas Marine,MARTIN MIDSTREAM PARTNERS LP,0
"Quaker City Chemicals, Inc.",QUAKER CITY BANCORP INC,0
Environmental Protection Agency,ENVIRONMENTAL POWER CORP,0
Lincoln Electric System,LINCOLN ELECTRIC HLDGS INC,1
Robert Bosch Corporation,ROBERT HALF INTL INC,0
Environmental Health Coalition,ENVIRONMENTAL POWER CORP,0
Campbell Group,CAMPBELL SOUP CO,0
Packaging Corporation of America,PACKAGING CORP OF AMERICA,1
ENVIRONMENTAL PROTECTION,ENVIRONMENTAL POWER CORP,0
Washington Pest Consultants Assoc.,WASHINGTON BANKING CO,0
Global Technology Resources,GLOBAL CROSSING LTD,0
Stora Enso North America,STORA ENSO OYJ,1
Keystone Shipping,KEYSTONE CONS INDUSTRIES INC,0
Florida Forestry Association.,FLORIDA EAST COAST INDS,0
Orange County Vector Control District,ORANGE & ROCKLAND UTILITIES,0
Western Growers Assoc.,WESTERN STANDARD CORP,0
Federal Trade Commission,FEDERAL REALTY INVESTMENT TR,0
"Environmental Operations, Inc.",ENVIRONMENTAL POWER CORP,0
Consolidated Carriers,CONSOLIDATED NATURAL GAS CO,0
Baltimore Gas & Electric Company,BALTIMORE GAS & ELECTRIC CO,1
Pacific Northwest Waterways Association,PACIFIC NORTHWEST BANCORP,0
California Indian Basketweavers Association,CALIFORNIA PIZZA KITCHEN INC,0
Sensient Technologies Corporation,SENSIENT TECHNOLOGIES CORP,1
Environmental Protection Division,ENVIRONMENTAL POWER CORP,0
"Evergreen Environmental, Inc.",EVERGREEN ENERGY INC,0
Electric Drive Transportation Association,ELECTRIC & GAS TECHNOLOGY,0
Frontier Airlines,FRONTIER OIL CORP,0
Environmental Stewardship Concepts,ENVIRONMENTAL CREDITS LTD,0
Converse Consultants,CONVERSION SERVICES INTL INC,0
Rocky Mountain Institute,ROCKY MOUNTAIN MINERALS INC,0
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
Williams Helicopters Corporation,WILLIAMS PIPELINE PRTNRS -LP,0
Community Boating Inc.,COMMUNITY BANCORP/NV,0
Cleveland Division of Air Quality,CLEVELAND-CLIFFS INC,0
Environmental Protection,ENVIRONMENTAL POWER CORP,0
Advanced Engineering Resources,ADVANCED ENGINE TECHNOLOGIES,0
North American Millers' Association,NORTH AMERICAN SCIENTIFIC,0
New England Coalition,NEW ENGLAND POWER CO,0
Advanced Coating Technologies,ADVANCED OPTICS ELECTRONICS,0
Old Dominion Electric Cooperative,OLD DOMINION FREIGHT,0
Industrial Environmental Association,INDUSTRIAL DISTR GROUP INC,0
Kansas City Site Office,KANSAS CITY LIFE INS CO,0
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
Cascade Chapter Sierra Club,CASCADE CORP,0
Morgan Farms,MORGAN STANLY GVT INCOME SBI,0
ServiceMaster Clean,SERVICEMASTER CO,0
Environmental Co,ENVIRONMENTAL POWER CORP,0
Freeport-McMoran Energy,FREEPORT-MCMORAN INC,1
BUILDERS,BUILDERS FIRSTSOURCE,0
Quaker City Plating,QUAKER CITY BANCORP INC,0
Columbia Seaplane Pilots Association,COLUMBIA BANCORP/OR,0
"Industrial Enterprises, Inc.",INDUSTRIAL DISTR GROUP INC,0
Sherwin Williams Company,SHERWIN-WILLIAMS CO,1
New England Council,NEW ENGLAND POWER CO,0
"Connecticut River Watershed Council, Inc.",CONNECTICUT LIGHT & POWER CO,0
Kerr-McGee Corporation,KERR-MCGEE CORP,1
Environmental Health Coalition,ENVIRONMENTAL POWER CORP,0
Atlantic Cargo Inc.,ATLANTIC BROADBAND FINANCE LLC,0
Environmental Crisis Center,ENVIRONMENTAL POWER CORP,0
Hummingbird Helicopters,HUMMINGBIRD LTD,0
"Environmental Health Network, Inc.",ENVIRONMENTAL TECTONICS CORP,0
Environmental Scientist,ENVIRONMENTAL POWER CORP,0
Florida Keys Marine Service,FLORIDA PROGRESS CORP,0
"Computer Programmers Unlimited, Inc.",COMPUTER PROGRAMS & SYSTEMS,0
Nevada Highway Patrol,NEVADA POWER CO,0
Federal Trade Commission,FEDERAL REALTY INVESTMENT TR,0
Kansas Corn Growers,KANSAS CITY LIFE INS CO,0
support for USEPA's,SUPPORT.COM INC,1
Duke Energy Field Services,DUKE ENERGY FIELD SVCS LLC,1
Environmental Resources Trust,ENVIRONMENTAL CREDITS LTD,0
"Pioneer Hi-Bred International, Inc.",PIONEER COS INC  -CL A,0
"Rockwell Enterprises, Inc.",ROCKWELL MEDICAL INC,0
Honda Motor Company,HONDA MOTOR CO LTD,1
Consolidated Carriers,CONSOLIDATED NATURAL GAS CO,0
Environmental Committee,ENVIRONMENTAL CREDITS LTD,0
"Perma-Fix Environmental Services, Inc",PERMA-FIX ENVIRONMENTAL SVCS,1
Environmental Systems Corporation,ENVIRONMENTAL TECTONICS CORP,0
"Environment and Human Health, Inc.",ENVIRONMENTAL POWER CORP,0
North American Lake Management Society,NORTH AMERICAN SCIENTIFIC,0
"Fairmont Homes, Inc.",FAIRMONT HOTELS RESORTS INC,0
Lexmark International,LEXMARK INTL INC  -CL A,1
PACIFIC GAS AND ELEC CO,PACIFIC GAS & ELECTRIC CO,1
MSC Industrial Supply,MSC INDUSTRIAL DIRECT  -CL A,0
Matson Navigation Company,MATSON INC,1
Frontier Airlines,FRONTIER OIL CORP,0
Pilgrim's Pride Corporation,PILGRIM'S PRIDE CORP,1
Environmental Defense and American Chemistry Council,ENVIRONMENTAL ENERGY SERVICE,0
Texas Produce Association,TEXAS PACIFIC LAND TRUST,0
Central Freight,CENTRAL FREIGHT LINES INC,1
Rocky Mountain Institute,ROCKY MOUNTAIN MINERALS INC,0
California EPA,CALIFORNIA MICRO DEVICES CP,0
"Tennessee Valley Towing, Inc.",TENNESSEE VALLEY AUTHORITY,0
Environmental Services Department,ENVIRONMENTAL ELEMENTS CORP,0
Environmental Control,ENVIRONMENTAL POWER CORP,0
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
Honeywell International Aerospace Electronic Systems,HONEYWELL INTERNATIONAL INC,1
RIGEL PHARMACEUTICAL,RIGEL PHARMACEUTICALS INC,1
Mississippi,MISSISSIPPI CHEMICAL CORP,0
"Quality Service Tank Lines, Inc.",QUALITY SYSTEMS INC,0
Environmental Services,ENVIRONMENTAL ENERGY SERVICE,0
Aspreva Pharmaceuticals Corporation,ASPREVA PHARMACEUTICALS CORP,1
"Anell Housing Group, LLC",ANVIL HOLDINGS INC,0
Royal Roads University,ROYAL BANK OF SCOTLAND GROUP,0
Connecticut Resources Recovery Authority,CONNECTICUT BANK&TRUST CO/NE,0
Cooper Landscapes & Home Care,COOPER COMPANIES INC,0
Advanced Engineering Resources,ADVANCED ENGINE TECHNOLOGIES,0
Pennsylvania,PENNSYLVANIA ELECTRIC CO,0
JetBlue Airways Corporation,JETBLUE AIRWAYS CORP,1
"Anheuser-Busch, Inc.",ANHEUSER-BUSCH COS INC,1
Environmental Entrepreneurs,ENVIRONMENTAL ELEMENTS CORP,0
North American Millers' Association,NORTH AMERICAN SCIENTIFIC,0
"Environmental Systems Products, Inc.",ENVIRONMENTAL TECTONICS CORP,0
"old dominion freight line, inc.",OLD DOMINION ELECTRIC COOP,0
Burlington Aviation,BURLINGTON NORTHERN SANTA FE,0
Industrial Environmental Association,INDUSTRIAL DISTR GROUP INC,0
Central Group Sierra Club Mississippi,CENTRAL MINERA CORP,0
Environmental Technology Council,ENVIRONMENTAL POWER CORP,0
"Environmental and Regulatory Resources, LLC",ENVIRONMENTAL TECTONICS CORP,0
"Alexander & Baldwin, Inc.",ALEXANDER'S INC,0
Hawaiian Electric Company,HAWAIIAN ELECTRIC CO,1
METAL SURFACES INC,METALS USA INC,0
Environmental Law Society,ENVIRONMENTAL POWER CORP,0
Connecticut Agricultural Experiment,CONNECTICUT LIGHT & POWER CO,0
Community Associations Institute,COMMUNITY BANKS INC,0
Wild Oats Market Incorporated,WILD OATS MARKETS INC,1
PORTLAND GEN ELEC,PORTLAND GENERAL ELECTRIC CO,1
Neuberger Berman,NEUBERGER BERMAN INCOME OPP,1
"Pioneer Pest Control, Inc",PIONEER NATURAL RESOURCES CO,0
COMPREHENSIVE HEALTH SVS NASA WHITE SANDS,COMPREHENSIVE CARE CORP,0
Alabama Power Company,ALABAMA POWER CO,1
Frontier Airlines Engineering,FRONTIER AIRLINES HOLDINGS,1
"Environmental Hazards Services, L.L.C.",ENVIRONMENTAL TECTONICS CORP,0
Lone Star Chapter,LONE STAR TECHNOLOGIES,0
Fairmont Hotels & Resorts,FAIRMONT HOTELS RESORTS INC,1
Century Pool,CENTURY PACIFIC FINL CP,0
"Landstar Systems, Inc.",LANDSTAR SYSTEM INC,1
Advanced Animal & Pest Control,ADVANCED ANALOGIC TECH,0
Environmental Protection Agency,ENVIRONMENTAL POWER CORP,0
Central Texas Housing Consortium,CENTRAL JERSEY BANCORP,0
Florida Forestry Association,FLORIDA EAST COAST INDS,0
Atmos Energy Corporation,ATMOS ENERGY CORP,1
Heritage Flight Safety,HERITAGE GLOBAL INC,0
"Frontier Airlines, Inc.",FRONTIER COMMUNICATIONS CORP,0
Connecticut Boating Advisory Council,CONNECTICUT BANK&TRUST CO/NE,0
California Coastal Commission,CALIFORNIA COASTAL CMNTYS,0
"Great Lakes Helicopters, LLC",GREAT LAKES CHEMICAL CORP,0
"Freeport McMoran Energy, LLC",FREEPORT MCMRN OIL&GAS -REDH,1
"Communication Resources, LLC",COMMUNICATIONS SYSTEMS INC,0
Honeywell Corporate,HONEYWELL INTERNATIONAL INC,1
Golden Gate University,GOLDEN WEST FINANCIAL CORP,0
"Westmoreland Power, Inc.",WESTMORELAND COAL CO,0
PENNSYLVANIA DEPT OF ENVIRON PROTECTION,PENNSYLVANIA ELECTRIC CO,0
Ocean Futures Society,OCEANFIRST FINANCIAL CORP,0
Environmental Protection Agency Region,ENVIRONMENTAL TECTONICS CORP,0
New England Apple Council Inc.,NEW ENGLAND POWER CO,0
Federal Trade Commission,FEDERAL REALTY INVESTMENT TR,0
"Pioneer Hi-Bred International, Inc.",PIONEER COS INC  -CL A,0
Global Resource Action Center for the Environment,GLOBAL REALTY DEVELOPMENT CO,0
Environmental Energy Solutions,ENVIRONMENTAL ENERGY SERVICE,0
Environmental Systems Corporation,ENVIRONMENTAL TECTONICS CORP,0
"Louisiana Bayoukeeper, Inc.",LOUISIANA BANCORP INC,0
"New York Manufactured Housing Association, Inc.",NEW YORK TIMES CO  -CL A,0
BALTIMORE GAS AND ELEC,BALTIMORE GAS & ELECTRIC CO,1
Matson Navigation,MATSON INC,1
KAISER ALUMINUM AND CHEM CORP,KAISER ALUMINUM CORP,1
Environmental Advocates,ENVIRONMENTAL CREDITS LTD,0
Clear Channel Outdoor Wichita,CLEAR CHANNEL OUTDOOR HLDGS,1
"Green Plains Renewable Energy, Inc.",GREEN PLAINS RENWBL ENRG,1
Northwest Public Power Association,NORTHWEST PIPELINE CORP,0
PACIFIC GAS AND ELEC CO,PACIFIC GAS & ELECTRIC CO,1
NORTHWESTERN MUTUAL LIFE,NORTHWESTERN MUTUAL LIFE INS,1
Clear Channel Outdoor Employee,CLEAR CHANNEL OUTDOOR HLDGS,1
"Environmental Banc and Exchange, LLC",ENVIRONMENTAL TECTONICS CORP,0
Eaton Corporation,EATON CORP PLC,1
REPUBLIC STEEL CORP,REPUBLIC SERVICES INC,0
Clear Channel Outdoor Milwaukee Division,CLEAR CHANNEL OUTDOOR HLDGS,1
Applied MIlling Systems Inc.,APPLIED VISUAL SCIENCES INC,0
CHILDRENS HOSP,CHILDRENS PLACE INC,0
Environmental Stewardship and Policy,ENVIRONMENTAL CREDITS LTD,0
"CenterPoint Energy Houston Electric, LLC",CENTERPOINT ENRG HOUSTON ELE,1
THOMAS RIGGING AND CONSTRUCTION CO INC,THOMAS & BETTS CORP,0
Environmental Health,ENVIRONMENTAL POWER CORP,0
Kingfisher County LEPC,KINGFISHER PLC,0
THOMAS RIGGING AND CONSTRUCTION,THOMAS & BETTS CORP,0
"CenterPoint Energy Houston Electric, LLC.",CENTERPOINT ENRG HOUSTON ELE,1
Rocky Mountain Clean Air Action,ROCKY MOUNTAIN MINERALS INC,0
Matson Navigation Company,MATSON INC,1
Frontier Airlines,FRONTIER OIL CORP,0
Pilgrim's Pride Corporation,PILGRIM'S PRIDE CORP,1
Chicago Architecture Foundation,CHICAGO RIVET & MACHINE CO,0
Texas Produce Association,TEXAS PACIFIC LAND TRUST,0
EVERGREEN MILLS INC,EVERGREEN SOLAR INC,0
"Tennessee Valley Towing, Inc.",TENNESSEE VALLEY AUTHORITY,0
Oak Ridge Utility District,OAK RIDGE FINANCIAL SERVICES,0
Connecticut Department of Transportation,CONNECTICUT WATER SVC INC,0
Odyssey Cruises Boston,ODYSSEY PICTURES CORP,0
"Environmental Federation of Oklahoma, Inc.",ENVIRONMENTAL ENERGY SERVICE,0
Clear Channel Outdoor Advertising,CLEAR CHANNEL OUTDOOR HLDGS,1
WESTMORELAND REGIONAL HOSP,WESTMORELAND COAL CO,0
Superior Energy Services Marine Division,SUPERIOR ENERGY SERVICES INC,1
Alexander & Baldwin Inc,ALEXANDER'S INC,0
Environmental Services,ENVIRONMENTAL ENERGY SERVICE,0
FEDERAL CORRECTIONS CTR,FEDERAL HOME LOAN MORTG CORP,0
North American Millers Association,NORTH AMERICAN SCIENTIFIC,0
Connecticut Resources Recovery Authority,CONNECTICUT BANK&TRUST CO/NE,0
Columbia Seaplane Pilots Assn.,COLUMBIA BANCORP/OR,0
Environmental Technologies Incorporation,ENVIRONMENTAL POWER CORP,0
"Kansas City Taxi, LLC",KANSAS CITY SOUTHERN,0
PHOENIX PRODUCTS INC,PHOENIX COMPANIES INC,0
